sentence,sibling,target,year,mlm,cosine,valid
"In general it was found that the neurotic child was much more unstable physiologically than the normal, and that the psychotic child was more stable than the normal.",anxiety,mental_illness,1945.0,,1.0,0
"Electroencephalographic examinations were performed on 118 patients aged between 13 and 23 years, suffering from all types of mental disease.",irritation,mental_illness,1945.0,,1.000000238418579,0
Thirteen of these patients had a personal history of a neurological disorder.,agitation,mental_illness,1945.0,,1.0000001192092896,0
These patients were classified in different groups according to the presence and importance of the abnormal hereditary factors.,nervousness,mental_illness,1945.0,,1.0000001192092896,0
There are relatively more patients with normal EEG's in the population with a negative family history than in the population with mental conditions in the family.,agitation,mental_illness,1945.0,,1.0000001192092896,0
Both the theoretical and practical significance of these findings is stressed.,hate,mental_illness,1945.0,,1.0000001192092896,0
Fifty three arteriosclerotic and senile patients were studied from both the EEG and the clinical points of view.,cognitive state,mental_illness,1945.0,,1.0000001192092896,0
"The EEG's were classified according to previously defined criteria The following clinical symptoms proved to be particularly important in relation to this study: confusion, irritability, agitation, anxiety, delusions, depression, and hallucinations.",enchantment,mental_illness,1945.0,,1.0,0
"Memory disorders had to be disregarded, being obscured by confusion.",anhedonia,mental_illness,1945.0,,1.0000001192092896,0
"However, they have been taken into consideration in making the diagnosis of these patients.",agitation,mental_illness,1945.0,,1.0000001192092896,0
"About a third of these patients show a markedly abnormal pattern (slow), whereas another third do not present any definite abnormality.",delusion,mental_illness,1945.0,,1.0000001192092896,0
"In the group of patients with marked slow abnormality, the clinical complex confusionirritability overshadows the complex anxietyagitationdelusions.",mental illness,mental_illness,1945.0,,1.0000001192092896,0
The opposite finding is observed in the group of patients with normal or only borderline tracings.,anhedonia,mental_illness,1945.0,,1.0000001192092896,0
"The doctrinal significance of the existence of definite organic lesions which do not produce a marked EEG abnormality when associated with anxiety, agitation, and delusion, is stressed.",depersonalization,mental_illness,1945.0,,1.0,0
The relationship of this group of patients with those suffering from involutional psychosis is suggested.,fugue,mental_illness,1945.0,,1.000000238418579,0
"In summary, we have pointed out that the processes of repression, dissociation and synthesis, which are the operating concepts in the genesis and therapy of the neuroses, apply equally to the patient under drugs.",irritation,mental_illness,1945.0,,1.0,0
"Drugs facilitate the recovery of that which has been repressed and dissociated, by rendering the personality less vulnerable to the exposure of material which in the waking state may be intolerable.",hallucinosis,mental_illness,1945.0,,1.0,0
"For the same reasons, interpretations (or syntheses) may be accepted and integrated without catastrophic disturbances.",mental illness,mental_illness,1945.0,,1.0000001192092896,0
These facts permit the use of drugs in dynamic psychotherapy to circumvent resistances.,agitation,mental_illness,1945.0,,0.9999999403953552,0
The therapist who is dynamically oriented can control the therapeutic progress by balancing the adaptive capacity of the patient to the exposed material and to the therapeutic interpretations.,hypnosis,mental_illness,1945.0,,0.9999998807907104,0
"It has been the author's observation that children harboring tumors of the cerebellum seem to be unusually alert, cooperative and sweet dispositioned.",trauma,mental_illness,1945.0,,1.0,0
"Based on this impression, a review of about 50 cases of such patients was made and while the information obtain able from the hospital records with regard to this point is not complete, it nevertheless appears to bear out that impression.",anhedonia,mental_illness,1945.0,,1.0000001192092896,0
An additional group of 20 children with tumors above the tentorium seemed to respond to the situation of severe illness in the manner usually expected of severely sick children.,annoyance,mental_illness,1945.0,,1.0,0
The explanation for the difference is not evident.,nervousness,mental_illness,1945.0,,1.0000001192092896,0
"It is suggested that workers in psychosomatic medicine can find in general semantics, an empirical science dealing, among others, with organismal reactions to events and symbols and events in connection with their life-values: 1.new psychosomatic terms which psychosomatic medicine lacks, and the principles for creating a psychosomatic nomenclature and theory-system; 2.",mental health,mental_illness,1945.0,,1.0,0
"the wider, general, structural foundations, based on modern physics, mathematics and linguistics, which underlie psychosomatic considerations; 3.",dissociation,mental_illness,1945.0,,1.0000001192092896,0
recognition and correction of linguistic factors which unavoidably condition our reactions and evaluations; 4.,depression,mental_illness,1945.0,,0.9999998807907104,0
a non-aristotelian system which provides a bridging term between physico-mathematical disciplines and biological sciences; and 5.,forlornness,mental_illness,1945.0,,1.0000001192092896,0
general education and therapeutic means (useful to both physician and patient) for changing from the old body and mind system to a new psychosomatic attitude.,anxiety,mental_illness,1945.0,,1.0000001192092896,0
General semantics helps the physician sharpen his formulations to the patient and thus shortens psychotherapy.,downheartedness,mental_illness,1945.0,,1.0000001192092896,0
The extent of its psychotherapeutic usefulness is still to be determined.,anxiety,mental_illness,1945.0,,1.0,0
"Korzybski makes this summary statement (14): General semantics is not a medical science, but like bacteriology, it is essential to general medicine and psychiatry.",depression,mental_illness,1945.0,,0.9999999403953552,0
The orothodox medicine without psychiatry and psychosomatic considerations represents nothing but glorified veterinary science.,fugue,mental_illness,1945.0,,1.0,0
Psychiatry [psychosomatic medicine] and psychotherapy without general semantics cannot help but involve metaphysical factors.,abulia,mental_illness,1945.0,,1.0000001192092896,0
"Nine cases of vasospastic disorders were treated with suggestion, applied in various ways.",abulia,mental_illness,1945.0,,1.0,0
Six of the nine showed excellent subjective and some objective response.,emotional state,mental_illness,1945.0,,1.0000001192092896,0
"Of the other three, one showed definite marked transient improvement including healing of ulcers, but the symptoms recurred; she was a very unstable, neurotic girl who had much psychologic trauma during the period of treatment and demonstrated vascular spasms on immersing her hands in warm water.",anhedonia,mental_illness,1945.0,,1.0,0
"A second had rheumatoid arthritis, and a third was irregular with treatment and had complicating scleroderma but her capillary flow and symptoms improved markedly during treatment.",abulia,mental_illness,1945.0,,1.000000238418579,0
One case of long-standing thromboangiitis obliterans showed marked transient improvement but soon relapsed.,harassment,mental_illness,1945.0,,1.0000001192092896,0
"Several observations on the effects of suggestion, are recorded: (a) Relief of vasospasm over a period of several years. (",trauma,mental_illness,1945.0,,1.000000238418579,0
"b) In at least two cases, subjective improvement was present after a year of no treatment. (",mental illness,mental_illness,1945.0,,1.0,0
c) Prolonged vasodilatation with hands becoming pink and dripping with perspiration for hours after treatment was observed. (,ridicule,mental_illness,1945.0,,1.0000001192092896,0
d) Skin temperature may change rapidly under emotionally charged stimuli. (,anxiety,mental_illness,1945.0,,1.0,0
e) Some patients showed periods of increased symptoms when psychologically traumatized in the home environment. (,disparagement,mental_illness,1945.0,,1.0,0
f) Cold is sometimes less important than psychic trauma in precipitating acute spasm. (,hallucinosis,mental_illness,1945.0,,1.0,0
g) One patient described improvement in color and configuration of the skin which was not apparent to us. (,fear,mental_illness,1945.0,,1.0,0
h) No consistent correlation was observed between actual skin temperature and subjective sense of warmth.,derision,mental_illness,1945.0,,1.0000001192092896,0
Altered capillary flow occurred after suggestion in several instances. (,fugue,mental_illness,1945.0,,1.0000001192092896,0
"j) Although patients generally respond better when verbal suggestion of improvement accompanies the use of apparatus, one patient did remarkably well on the use of the apparatus alone.",nervousness,mental_illness,1945.0,,1.0,0
These studies emphasize the need for adequate controls in therapeutic studies of vascular disorders in which spasm plays a part.,dissociation,mental_illness,1945.0,,1.0000001192092896,0
Pregnenolone administered to five civilian subjects did not produce beneficial results on prolonged psychomotor tests as it had in the case of seven army pilots tested.,nervousness,mental_illness,1945.0,,1.0000001192092896,0
similarly by Pincus and Hoagland.,love,mental_illness,1945.0,,1.0000001192092896,0
A comparison of the two sets of experiments suggests that positive effects of the drug will be shown only by people who are under stress.,depression,mental_illness,1945.0,,1.0000001192092896,0
"Rorschach records have been made of 50 individuals with migraine headaches, 10 individuals with undoubtedly psychogenic headaches, 15 individuals with headaches of unknown origin, 50 symptom-free individuals of superior intelligence, 50 miscellaneous psychoneurotic patients and 24 patients with brain tumor or injury.",hypnosis,mental_illness,1945.0,,1.0000001192092896,0
These records have been analyzed for objectively defined signs.,hypnosis,mental_illness,1945.0,,1.0000001192092896,0
"The signs which are significantly associated with migraine, with psychoneurosis, and with brain disease have been determined.",fear,mental_illness,1945.0,,1.0,0
"The migraine group tends to show delay on the same cards on which the psychoneurotic group fails, especially on Card VI.",hypnosis,mental_illness,1945.0,,1.0000001192092896,0
"The migraine group also has a high percentage of records in which over 75 are whole responses, in which the cards are all held upright as presented to the subject, or in which only one response is given per card.",elation,mental_illness,1945.0,,1.0,0
The latter three features are shared by the group with brain disease.,delusion,mental_illness,1945.0,,0.9999998807907104,0
"When an interpretation is added to the objective statistical study, the items associated with migraine can be seen as representing persistence toward success, difficulty in sexual adjustment, perfectionism, inflexibility, conventionality and intolerance.",disparagement,mental_illness,1945.0,,0.9999998211860657,0
"Some of these are obsessive-compulsive features, and all have been found in migraine by clinical personality study.",depersonalization,mental_illness,1945.0,,1.0000001192092896,0
Instability and disability ratings were not significantly abnormal in the migraine group.,nervousness,mental_illness,1945.0,,1.0,0
"This would indicate that when all the quantitative Rorschach signs most characteristic of psychoneurosis or of brain disease are taken into consideration, the migraine subjects are not essentially more neurotic or more closely allied to subjects with brain disease than an unselected group, even though they have shown some features in common with psychoneurotics and others in common with individuals suffering from brain disease.",depersonalization,mental_illness,1945.0,,1.0,0
"Rorschach study of hospital patients with rheumatic disease, hypertensive cardiovascular disease, coronary occlusion, and fracture show that certain distinctive personalities are associated with each illness syndrome.",disregard,mental_illness,1945.0,,1.0000001192092896,0
"Patients with rheumatic disease are characteristically passive, masochistic, instinctively weak and infantile, with an underlying hysteria.",impudence,mental_illness,1945.0,,1.0,0
"Hypertensive patients are more ambitious for power; they have more conscious hostility and experience a more constant, acute conflict between aggression and their dominant passive, dependence needs.",mental illness,mental_illness,1945.0,,1.0,0
"They are more introversive, less labile and hysterical.",hate,mental_illness,1945.0,,1.0,0
"Obsessive-compulsive defenses are conspicuous in hypertensive patients, and particularly obsessive doubts.",irritation,mental_illness,1945.0,,1.0000001192092896,0
Patients with coronary occlusion show a distinctive pattern of aggressiveness and compulsive striving for power and prestige.,elation,mental_illness,1945.0,,1.0,0
"Introversive experience of creative thought is undeveloped, making them more dependent upon external achievement for satisfaction and security.",morale,mental_illness,1945.0,,0.9999999403953552,0
They are reactive and express considerable hostility.,agitation,mental_illness,1945.0,,1.0,0
"Fracture patients are divided into 3 groups: the introversive, constricted, and extratensive; the first two groups showing the highest incidence of accidents.",anhedonia,mental_illness,1945.0,,1.0000001192092896,0
"Among all groups is an effort to compromise between passivity and aggression, with a marked emphasis on adaptation, self-determination, independence of authority, and day-to-day pleasures.",hallucinosis,mental_illness,1945.0,,1.0000001192092896,0
Personality constriction increases with organic damage.,anxiety,mental_illness,1945.0,,1.0000001192092896,0
"Neurotic conflict is evident in nearly all hospital cases, but the more limited the psychological defense mechanisms, the greater the likelihood of serious physical illness.",impudence,mental_illness,1945.0,,1.0000001192092896,0
The Rorschach method yields no simple pathognomonic signs; a certain illness or propensity for it may be deduced only from the Rorschach picture of the personality as a complex whole.,bipolar disorder,mental_illness,1945.0,,1.000000238418579,0
"The method has proved its value not only for research, but also for differential diagnosis and for outlining a therapeutic program.",morale,mental_illness,1945.0,,1.0,0
"Studies on urine of 20 overt homosexual males, aged 19 to 31, showed variable levels of 17-ketosteroid (androgen?)",depression,mental_illness,1945.0,,1.0,0
and pituitary gonadotrophin.,depression,mental_illness,1945.0,,1.0000001192092896,0
"Half the men had no demonstrable gonadotrophic hormone in a 12-hour urine equivalent, less than any normals studied by the same technique.",mania,mental_illness,1945.0,,1.000000238418579,0
This was not correlated with any typical physical features or with the level of 17-ketosteroids.,sorrow,mental_illness,1945.0,,1.0,0
These findings suggest that there may be an endocrinological abnormality in some cases of homosexuality.,morale,mental_illness,1945.0,,1.0000001192092896,0
The Minnesota Personality Test was studied to determine its possible value in the selection of officers charged with combined duties of military and scientific nature.,anhedonia,mental_illness,1945.0,,0.9999999403953552,0
"The relationship of the personality profiles of a series of 28 officers, studied over a period of one year or more, with this unusual type of assignment is correlated with their emotional stability and success in the performance of duties.",state of mind,mental_illness,1945.0,,1.000000238418579,0
"Lack of adaptation or impairment of efficiency in the series reported is correlated under certain conditions with high Lie, Validity and Hypomanic scores as well as with general elevation of the scores.",agitation,mental_illness,1945.0,,1.0000001192092896,0
High values of the Hy and Mf scores are frequently found in the series studied.,enchantment,mental_illness,1945.0,,1.0,0
"On the basis of this series it appears that if a normal personality curve is obtained, and if the stable performance of military personnel in a field where combined military and scientific efficiency is required, the Minnesota Inventory may provide an adjuvant screening device.",trauma,mental_illness,1945.0,,0.9999999403953552,0
"As more data of the type here given are obtained, further refinements of the screening process will increase the precision of the method.",anxiety,mental_illness,1945.0,,1.0,0
The effects of male and female sex-hormone administration on the dominance status of a male-castrate were studied in a food-competition situation.,hate,mental_illness,1945.0,,0.9999998807907104,0
The animal with which the castrate was paired was an intact male of approximately the same size and age as the treated subject.,trauma,mental_illness,1945.0,,0.9999999403953552,0
The results showed: That the dominance status of the castrate was enhanced by male sex-hormone therapy.,ridicule,mental_illness,1945.0,,1.0000001192092896,0
That the castrate assumed subordinate status as a result of the administration of female sexhormone.,mania,mental_illness,1945.0,,1.0000001192092896,0
"That well-established habits of social response were acquired by the animals, and tended to persist after cessation of hormone administration.",cognitive state,mental_illness,1945.0,,1.0,0
That the persistent habits of response could be modified and eventually reversed by appropriate hormone treatment.,emotional state,mental_illness,1945.0,,1.0000001192092896,0
The results were discussed in connection with the general problem of social dominance; and several hypotheses as to the nature of the mechanism underlying the effects of sex-hormones on the social interactions of the chimpanzee were considered.,abulia,mental_illness,1945.0,,1.0,0
The mental construct (or concept) symbolized by the term psychosomatic affection is in no way imposed upon facts but is derived from the arrangement of the facts themselves.,delusion,mental_illness,1945.0,,1.0,0
"It has proved itself pragmatically justifiedit fits and it worksand it has important practical applications, especially in vital statistics, epidemiology and applied social medicine.",enchantment,mental_illness,1945.0,,0.9999999403953552,0
Far from being arbitrary it has a genuine creative value.,disregard,mental_illness,1945.0,,1.0000001192092896,0
"The neuropsychiatric features of porphyria, together with the neuropathologic processes, are outlined.",fugue,mental_illness,1945.0,,1.0,0
"Ten cases histories, three with the neuropathologic findings at autopsy, are given; of these, six are cases of porphyria and four of porphyria without porphyrinuria.",blasphemy,mental_illness,1945.0,,1.0,0
Certain features of the neuropsychiatric symptomatology are emphasized.,morale,mental_illness,1945.0,,0.9999999403953552,0
"Three cases of sleep paralysis in returned Air Force personnel suffering from combat fatigue, have been reported.",state of mind,mental_illness,1945.0,,1.0000001192092896,0
"The condition occurred singly, not in association with cataplexy, narcolepsy or somnambulism.",hallucinosis,mental_illness,1945.0,,1.0,0
"Superficial analysis led to the impression that sleep paralysis is, in all probability, related to a state of confusion as to emotion and intention, with resulting indecisiveness.",morale,mental_illness,1945.0,,1.0,0
This symbolic interpretation of the symptom needs verification by more detailed individual analytic studies.,irritation,mental_illness,1945.0,,1.0,0
A comparison of factorial analyses made by Thurstone and by the writer shows that they differ in three important respects.,hypnosis,mental_illness,1946.0,,1.0,0
"The results of the two analyses are compared with respect to their social utility, which is offered as a proper criterion for judging the merit of factorial analyses performed by different mathematical procedures.",hate,mental_illness,1946.0,,1.0000001192092896,0
A factorial analysis was made of a small battery of twelve anthropometric measurements.,nervousness,mental_illness,1946.0,,1.0,0
The correlations can be accounted for by four factors in a simple structure.,ridicule,mental_illness,1946.0,,1.0000001192092896,0
This small battery has been used by the author for teaching purposes.,nervousness,mental_illness,1946.0,,0.9999999403953552,0
"Several of these factors seem to be meaningful, but their acceptance must depend on more comprehensive studies of body measurements with a larger number of measurements.",anhedonia,mental_illness,1946.0,,1.0000001192092896,0
"A new method of test selection, which attempts to combine the merits of the ToopsL-Method with those of the Wherry-Doolittle Method, is presented.",trauma,mental_illness,1946.0,,1.0000001192092896,0
It results in integral (unit if desired) positive and/or negative (optional) weights.,melancholy,mental_illness,1946.0,,1.0,0
This flexibility makes the method applicable to all kinds of material and for both selecting items for tests and tests for batteries.,morale,mental_illness,1946.0,,1.0,0
An explicit solution of one test construction problem is presented.,dissociation,mental_illness,1946.0,,1.0000001192092896,0
Necessary changes in method for the solution of five other types of test construction problem are presented.,depression,mental_illness,1946.0,,1.0000001192092896,0
A few cautions are provided for potential users.,anhedonia,mental_illness,1946.0,,1.0,0
A procedure for maximizing selective efficiency is developed for application to situations in which it is desired to select from a single group of applicants for several possible assignments.,nervousness,mental_illness,1946.0,,1.0000001192092896,0
The problem of comparable units for the several criteria whose values must be compared to each other for differential assignment purposes is discussed.,irritation,mental_illness,1946.0,,1.0,0
"It is demonstrated that, assuming linear regressions, maximal selection is obtained if individuals in any given assignment are differentiated from those rejected according to critical rejection scores on the multiple weighted sum of the predictors and from another possible assignment by critical difference scores which are merely the differences between the two critical rejection scores.",delusion,mental_illness,1946.0,,1.0000001192092896,0
"Since the relationships just indicated give no way of determining the magnitude of the critical scores required to select the required number of persons for each assignment, a successive approximation procedure for accomplishing this purpose has been devised and a computational example is worked out.",delusion,mental_illness,1946.0,,1.0,0
A rapid method of estimating a correlation coefficient is given.,cognitive state,mental_illness,1946.0,,1.0000001192092896,0
The method expresses the correlation coefficient as the ratio between two differences in sums (or means) of the dependent variable computed only for extremes of the bivariate distribution.,morale,mental_illness,1946.0,,1.0000001192092896,0
A trial shows that this method gives results similar to the product-moment correlation coefficient.,disregard,mental_illness,1946.0,,1.0000001192092896,0
Extensions of the method to qualitative data are also suggested.,morale,mental_illness,1946.0,,1.0000001192092896,0
A simple method of making orthogonal rotations by projecting coordinates from one plot to another is presented.,anhedonia,mental_illness,1946.0,,1.000000238418579,0
An easily constructed apparatus for rapid and accurate work is described in detail.,morale,mental_illness,1946.0,,1.0,0
By the technique proposed 12 to 15 rotations of pairs of axes involving 20 test variables can be completed per hour by a practiced technician.,joy,mental_illness,1946.0,,1.0000001192092896,0
A theoretical discussion of the factor pattern of predictor tests and criterion shows that ordinary test selection methods break down under certain circumstances.,anxiety,mental_illness,1946.0,,1.0,0
It is shown that maximal resultsmay not occur if suppressor variables are present among the predictors.,fugue,mental_illness,1946.0,,1.0,0
"Suggested solutions to the problem include: prior item analysis of tests against the criterion, selection of several trial batteries including some with suppressor variables on the basis of a factor analysis of tests and criterion, modification of the usual test selection procedures to include separate solutions based upon each of several starting variables, or the cumbersome and tedious solution of all possible combinations of predictors.",state of mind,mental_illness,1946.0,,1.0,0
The solutions are recommended in the order named above.,mania,mental_illness,1946.0,,1.0000001192092896,0
"Although all of the suggested solutions involve added labor and may not be necessary, the test or battery constructor should at least be aware of the problem.",hallucinosis,mental_illness,1946.0,,1.000000238418579,0
Correlation data on nine reading tests originally analyzed by Frederick B. Davis by the principal axes method are reanalyzed by Spearman's uni-dimensional method.,irritation,mental_illness,1946.0,,1.0,0
It is concluded that a single common factor (reading ability) accounts for the correlations among the tests with residuals remarkably small in view of the fact that the tests were designed to test nine supposedly different skills.,dissociation,mental_illness,1946.0,,1.0000001192092896,0
Three of the tests showed additional specific variance not attributable to the common factor.,downheartedness,mental_illness,1946.0,,1.0000001192092896,0
"Formulas are presented for triserial correlation, quadriserial correlation, etc.,",hypnosis,mental_illness,1946.0,,0.9999998807907104,0
and for serial correlation in general.,enchantment,mental_illness,1946.0,,1.0,0
"These formulas are based on well-known procedures outlined by Kelley, Peters and Van Voorhis, and others, and involve Pearson's correction for broad categories.",exploitation,mental_illness,1946.0,,1.0,0
The formula for biserial correlation also may be developed following these procedures.,cognitive state,mental_illness,1946.0,,1.000000238418579,0
"The assumptions underlying serial correlation are that the segmented variable is basically continuous and normally distributed, and that all the segments which together would form a whole normal distribution are present.",enchantment,mental_illness,1946.0,,1.0000001192092896,0
In this paper a preview of the problem is given.,sorrow,mental_illness,1946.0,,1.000000238418579,0
Then the mathematical solutions of estimating the sums of squares and products of different sources of variation under different assumptions are presented.,nervousness,mental_illness,1946.0,,1.0000001192092896,0
Two kinds of populations from which our samples are supposed to be drawn are specified.,depression,mental_illness,1946.0,,1.0,0
One is defined as possessing approximately the same stratification as our sample; while the other is defined as having equal frequencies in the subclasses.,dolefulness,mental_illness,1946.0,,1.0000001192092896,0
"For the first kind of population, we should use the restrictions of the weighted means.",hate,mental_illness,1946.0,,1.0,0
"For the second kind, we should use the restrictions of the unweighted means.",morale,mental_illness,1946.0,,1.0,0
The assumptions of zero interactions and significant interactions are also considered.,hallucinosis,mental_illness,1946.0,,1.0,0
"After working out the exact method, two approximate methods with appropriate statistical assumptions to be fulfilled are given.",anhedonia,mental_illness,1946.0,,1.0000001192092896,0
It is assumed that a scale of true scores on a function exists and that the probability of answering an item correctly is a curve of the type of the integral of the normal curve.,abulia,mental_illness,1946.0,,1.0,0
The product moment correlation between the test score and true score is derived for a normal distribution of subjects and a test composed of equivalent items.,hallucinosis,mental_illness,1946.0,,1.0,0
Numerical examples demonstrate that the maximum correlation between test scores and true scores occurs for a one hundred item test when the point correlation between items is less than three tenths.,mental illness,mental_illness,1946.0,,1.0,0
Most existing tests for significance of difference between means require specific assumptions concerning the distribution function in the parent population.,irritation,mental_illness,1946.0,,1.0000001192092896,0
The need for a test which can be applied without making any such assumption is stressed.,cognitive state,mental_illness,1946.0,,1.0,0
Such a statistical test is derived.,enchantment,mental_illness,1946.0,,1.0,0
The application of the test involves converting scores to rank orders.,nervousness,mental_illness,1946.0,,1.0,0
The exact probabilities may then be calculated for specified differences between samples by means of which the null hypothesis may be tested.,anxiety,mental_illness,1946.0,,1.0000001192092896,0
The application of the test is simple and requires a minimum of calculation.,anger,mental_illness,1946.0,,1.0,0
The test loses in precision because of the conversion to rank orders but gains in generality since it may be safely used with any kind of distribution.,morale,mental_illness,1946.0,,1.0,0
"Ordinary product-moment correlation and regression methods are frequently not immediately applicable to qualitative data, whereas multiserialr, point-multiserialr, and multiserial eta can be easily applied.",morale,mental_illness,1946.0,,1.0,0
The multiserialr is rejected for prediction since it tells us only what the correlationmight be if certain assumptionswere true and if wecould measure what isnot now measured.,enchantment,mental_illness,1946.0,,1.0,0
The point-multiserialr and multiserial eta are identical when the number of categories is two but differ when it is three or greater.,agitation,mental_illness,1946.0,,1.0,0
The multiserial eta is identical with the product-momentr when categories are assigned scale values equal to their means on the continuous variable.,harassment,mental_illness,1946.0,,0.9999998807907104,0
"With three or more categories, the point-multiserialr, whichassumes linearity withequal step intervals, is always lower than the multiserial eta, whichforces linearity by adoption ofunequal step intervals based upon difference in criterion attainment.",nervousness,mental_illness,1946.0,,1.0000001192092896,0
"While the multiserial eta expends one degree of freedom with the weighting of each category, this is known and correctable, whereas the vague partial loss of degrees of freedom due to the ordering of categories in the point-multiserial is not correctable.",irritation,mental_illness,1946.0,,1.0,0
The method of rotation described here is applied to one hyperplane at a time.,elation,mental_illness,1946.0,,1.0,0
The method seems to be simple and quite effective and it can be applied by a relatively inexperienced computer.,anxiety,mental_illness,1946.0,,1.0,0
"The method does not postulate a positive manifold, and hence it is applicable also to bipolar factors.",anxiety,mental_illness,1946.0,,1.0,0
The relation between item difficulty distributions and the validity and reliability of tests is computed through use of normal correlation surfaces for varying numbers of items and varying degrees of item intercorrelations.,fear,mental_illness,1946.0,,1.0000001192092896,0
Optimal or near optimal item difficulty distributions are thus identified for various possible item difficulty distributions.,dissociation,mental_illness,1946.0,,1.0000001192092896,0
"The results indicate that, if a test is of conventional length, is homogeneous as to content, and has a symmetrical distribution of item difficulties, correlation with a normally distributed perfect measure of the attribute common to the items does not vary appreciably with variation in the item difficulty distribution.",anhedonia,mental_illness,1946.0,,1.0000001192092896,0
Greater variation was evident in correlation with a second duplicate test (reliability).,elation,mental_illness,1946.0,,0.8859352469444275,0
The general implications of these findings and their particular significance for evaluating techniques aimed at increasing reliability are considered.,depersonalization,mental_illness,1946.0,,1.0,0
"The test-retest reliability of qualitative items, such as occur in achievement tests, attitude questionnaires, public opinion surveys, and elsewhere, requires a different technique of analysis from that of quantitative variables.",forlornness,mental_illness,1946.0,,1.0000001192092896,0
Definitions appropriate to the qualitative case are made both for the reliability coefficient of an individual on an item and for the reliability coefficient of a population on the item.,hallucinosis,mental_illness,1946.0,,1.0,0
"From but a single trial of a large population on the item, it is possible to compute alower bound to the group reliability coefficient.",mental illness,mental_illness,1946.0,,1.0,0
Two kinds of lower bounds are presented.,contempt,mental_illness,1946.0,,1.0,0
"From two experimentally independent trials of the population on the item, it is possible to compute anupper bound to the group reliability coefficient.",downheartedness,mental_illness,1946.0,,1.0,0
Two upper bounds are presented.,hypnosis,mental_illness,1946.0,,1.000000238418579,0
The computations for the lower and upper bounds are all very simple.,depersonalization,mental_illness,1946.0,,1.0,0
Numerical examples are given.,annoyance,mental_illness,1946.0,,1.0000001192092896,0
This article proposes a new descriptive statistic related to the second order parabola in the same manner in which the familiar correlation coefficient is related to the regression coefficient.,hypnosis,mental_illness,1946.0,,1.0000001192092896,0
"The parabolicr describes in standard terms simultaneously the general trend of the regression and the extent and nature of its curvilinearity, and is relatively easy to compute and easy to communicate.",abulia,mental_illness,1946.0,,1.0000001192092896,0
Formulas for its standard error and its limits are derived and it is applied to a number of regressions.,dissociation,mental_illness,1946.0,,1.0,0
This paper presents a prepunched deck of cards to enable the extraction of square roots on standard punch card tabulating equipment.,abulia,mental_illness,1946.0,,1.0,0
Such a deck is valuable in constructing mathematical tables which involve square roots or in obtaining standard deviations in connection with computing correlation coefficients.,anhedonia,mental_illness,1946.0,,1.0,0
"By using a deck of reciprocals in conjunction with the deck for square roots, correlations may be solved completely on IBM equipment.",agitation,mental_illness,1946.0,,1.0,0
Twenty-one reagents were rated on a pleasantness scale by 182 subjects.,irritation,mental_illness,1946.0,,0.9999998211860657,0
The tetrachoric correlation coefficients were determined for the variables.,hypnosis,mental_illness,1946.0,,1.0000001192092896,0
The correlation matrix thus obtained was subjected to a Thurstone analysis which gave rise to a 6-dimensional structure.,elation,mental_illness,1946.0,,0.8021119832992554,0
"Two of these were not clear-cut, and the last one appeared to be a residual factor.",disregard,mental_illness,1946.0,,1.0000001192092896,0
"One factor, the benzene-ketone, revealed the chemical property of unsaturation and the physiological quality of possible trigeminal stimulation.",fugue,mental_illness,1946.0,,1.0000001192092896,0
"The other two factors were marked by the presence of oxygen and nitrogen, respectively, and were tentatively labelled as a plant factor and an animal factor accordingly.",cognitive state,mental_illness,1946.0,,1.0000001192092896,0
The intercorrelations of the primaries are high.,anhedonia,mental_illness,1946.0,,1.0000001192092896,0
"When one knows in advance the minimum percentage difference which will be of practical interest in an investigation, principles of economy suggest the desirability of an accurate estimate of the size of the sample to be used.",trauma,mental_illness,1946.0,,1.0,0
Charts are presented which eliminate any computation where the two groups involved are to be equal.,irritation,mental_illness,1946.0,,1.0,0
A table is included for the case where one group will be from one to three times the size of the other.,morale,mental_illness,1946.0,,1.0,0
The charts are also useful for determining whether or not obtained differences are statistically significant at the 5 per cent or the 1 per cent level.,agitation,mental_illness,1946.0,,0.9999999403953552,0
1.,abulia,mental_illness,1946.0,,1.000000238418579,0
A case is presented for the purpose of demonstrating unusual psychogenic factors in a case of narcolepsy.,emotional state,mental_illness,1946.0,,1.0,0
2.,enchantment,mental_illness,1946.0,,0.9999998807907104,0
"Catharsis, in the sense of disclosing memories both forgotten and voluntarily withheld, appears to have been effective in relieving the patient of her main symptom, narcolepsy.",annoyance,mental_illness,1946.0,,1.0,0
3.,anhedonia,mental_illness,1946.0,,0.9999999403953552,0
"Based on these findings, psychogenic narcolepsy is interpreted as a means of unconsciously satisfying forbidden wishes without experiencing conscious guilt and simultaneously as a punishment for these wishes.",harassment,mental_illness,1946.0,,1.0,0
The disappearance of the narcolepsy through psychotherapy induced a conscious sense of guilt.,morale,mental_illness,1946.0,,1.0000001192092896,0
4.,enchantment,mental_illness,1946.0,,0.9999999403953552,0
One of the authors (L. A. S.) suggests that the mechanism of conversion which is responsible for the hysterical symptoms of functional hemiparesis and functional vomiting is likewise responsible for the narcolepsy.,fugue,mental_illness,1946.0,,1.0,0
1.,joy,mental_illness,1946.0,,1.000000238418579,0
Both of these patients were of superior intelligence; both scorned their mothers and identified themselves with their fathers; both were frustrated in their careers; both were frigid (although both recovered after adjustment to parenthood); and both were concerned about the sex of the baby.,irritation,mental_illness,1946.0,,1.0,0
