sentence,sibling,target,year,mlm,cosine,valid
The subjects were 200 high-school students.,fugue,depression,1942.0,,1.0000001192092896,0
The intercorrelations were factored to nine factors by a modification of the centroid technique and rotated to an oblique simple structure.,fugue,depression,1942.0,,1.0,0
No general auditory factor appeared.,anxiety,depression,1942.0,,1.000000238418579,0
"Instead there appeared group factors tentatively identified as pitch-quality discrimination, loudness discrimination, auditory integral for perceptual mass, auditory resistance (synthesis and analysis), speed of closure, auditory span formation, memory span (auditory and visual), memory or incidental closure and an unidentifiable residual plane.",abulia,depression,1942.0,,1.0,0
"The average intercorrelation among the primary vectors was low, only one intercorrelation being greater than .34.",sorrow,depression,1942.0,,1.0,0
A number of queries are answered by the interpretation of the results.,anhedonia,depression,1942.0,,0.9999999403953552,0
The Lexis Ratio is discussed in its application to distributions of test scores where the items of the test can be assumed to be of equal difficulty.,agitation,depression,1942.0,,1.0000001192092896,0
The ratio indicates the extent to which inter-individual variation operates as a source of the variance.,elation,depression,1942.0,,1.0,0
"The concept is related to the Lexis, Bernoulli, and Poisson distributions and illustrated by urn schemata.",cognitive state,depression,1942.0,,1.0,0
The Ratio is applied to the scores of 560 university freshmen on theRobinson Reading Test.,hate,depression,1942.0,,0.9999998807907104,0
The relation of the Lexis Ratio to the Kuder-Richardson estimation of reliability is also discussed and the latter authors' case IV is rewritten explicitly in terms of the Ratio.,irritation,depression,1942.0,,1.0,0
"The purpose of this study is to investigate, by the method of paired comparisons, a possible scaling of individuals who have made certain test scores, such that the additive property will be satisfied and such that a stability in scaling will be maintained,in other words, a scaling such that the scaled score of an individual will remain relatively the same regardless of the grouping of individuals in which he may be placed.",anger,depression,1942.0,,1.0000001192092896,0
The results show that it is possible to utilize psychophysical methods in psychological and educational test situations.,elation,depression,1942.0,,1.0,0
"Among the major findings are that Case V of the Law of Comparative Judgment is applicable to the data in this problem, the method of dividing the intermediate category equally between the greater and the less was the best of three possible methods, internal consistency was satisfied, and, finally, when a new test of stability was applied, it was found that the distances between the hypothetical individuals remain the same.",delusion,depression,1942.0,,1.0000001192092896,0
"The reliability coefficient is unlike other measures of correlation in that it is a quantitative statement of an act of judgment,usually the test maker's, that the things correlated are similar measures.",delusion,depression,1942.0,,1.0000001192092896,0
"Attempts to divorce it from this act of judgment are misdirected, just as would be an attempt to eliminate judgment of sameness of function of items when a test is originally drawn up.",morale,depression,1942.0,,1.0,0
"A coefficient of cohesion, entirely devoid of judgment, measuring the singleness of test function is proposed as an essential datum with reference to a test, but not as a substitute for the similar-form reliability co-efficient.",dissociation,depression,1942.0,,1.0000001192092896,0
This is a very simple explanation of factor analysis primarily for the factorial layman.,hypnosis,depression,1942.0,,1.0,0
The interpretation of factors and the comparisons of various factor solutions are illustrated with a hypothetical example so designed that the reader can visualize all the relationships in a two-dimensional graph.,cognitive state,depression,1942.0,,1.0,0
This paper is concerned particularly with certain regression effects which appear whenever matched groups are drawn from populations which differ with regard to the characteristics being studied.,hypnosis,depression,1942.0,,1.0000001192092896,0
It is shown that regression will produce systematic differences between specifically matched.,enchantment,depression,1942.0,,1.000000238418579,0
The size and direction of these differences depends upon the differences between the parent populations both in the matching and in the experimental variables and upon the correlation between the matching and experimental variables.,fugue,depression,1942.0,,1.000000238418579,0
Formulas are presented for estimating the expected regression effect.,dolefulness,depression,1942.0,,1.000000238418579,0
Several alternative procedures are suggested for avoiding the erroneous conclusions which the regression effect is likely to suggest.,elation,depression,1942.0,,1.000000238418579,0
This paper relates the constant process used in psychophysics to the problem of item selection.,agitation,depression,1942.0,,1.0000001192092896,0
"Each test item may be described in terms of a limen, which is an index of the point at which an item discriminates, and the standard deviation of the limen, which is an index of the goodness of discrimination.",anxiety,depression,1942.0,,0.9999999403953552,0
The method developed may be related not only to the description of items but also to the description of persons.,irritation,depression,1942.0,,1.0000001192092896,0
Thus a person's ability may be described in terms of a limen and its standard deviation.,anxiety,depression,1942.0,,1.0,0
"When errors of test scoring obey a Poisson frequency law (theoretical considerations suggest that they do), the method described may be used for finding the upper fiducial limits of scoring errors per paper.",irritation,depression,1942.0,,1.0,0
"A criterion is suggested for establishing tolerance limits on scoring errors, and a method is given for finding the probability of being wrong in the statement that the tolerance limit is being met for a given size sample or for finding the size of sample that will make this probability not greater than some fixed value.",nervousness,depression,1942.0,,0.9999999403953552,0
A case of delusion of absence of an extremity caused by thrombosis of a branch of the right middle or posterior cerebral artery is presented.,hallucinosis,depression,1942.0,,1.0000001192092896,0
Another limb with certain characteristics of a phantom has taken its place.,depersonalization,depression,1942.0,,1.0000001192092896,0
The pathological and psychological differences between anosognosia and delusion of absence of an extremity (autotopognosia) are presented.,cognitive state,depression,1942.0,,1.0000001192092896,0
"In cases of anosognosia the lesion, according to available pathologic material, must either affect the thalamus directly or separate it from the cortex.",agitation,depression,1942.0,,1.0000001192092896,0
"Here the abnormal sensations which should mean to the patient that his limbs are paralyzed are conveyed as far as the thalamus, but fail to reach the cortex.",morale,depression,1942.0,,1.0,0
"Psychologically, these individuals tend to ignore their body defect and thus maintain their pre-disease body image.",elation,depression,1942.0,,1.0,0
"With lesions of the thalamo-parietal peduncle or supramarginal gyrus, the ability to properly synthesize these impulses is lost, and a normal tendency to ignore the left side of the body is reinforced.",fugue,depression,1942.0,,1.0,0
"Such a disturbance is rarely seen with lesions of the major hemisphere, but it must be emphasized that most right-sided lesions are complicated by aphasia.",trauma,depression,1942.0,,1.0,0
"In addition, there are rare reports of anosognosia and autotopognosia with lesions of the major hemisphere (11).",nervousness,depression,1942.0,,1.0000001192092896,0
These studies are of importance in that they emphasize: the neurological basis of certain somatic delusions.,forlornness,depression,1942.0,,1.0000001192092896,0
This is not meant to imply that these phenomena are understandable on purely organic grounds.,state of mind,depression,1942.0,,0.9999999403953552,0
"The lesion tends to produce a specific psychological attitude on the part of the patient, which usually enhances and emphasizes certain normal physiological and psychological drives.",sorrow,depression,1942.0,,1.0,0
"the phenomena of phantom limbs, anosognosia, and delusion of absence of an extremity are discussed in relationship to the body image scheme.",heaviness,depression,1942.0,,1.0000001192092896,0
A review of results obtained from our study of motor and salivary conditioned reflexes in sheep and pig have led to the following conclusions.,mental health,depression,1942.0,,1.0,0
Pavlov's conditioning method is not an impersonal observational procedure but a traumatizing procedure.,delusion,depression,1942.0,,1.0,0
During the course of prolonged conditioning the animal's behavior moves toward a pathological terminus--the experimental neurosis.,hallucinosis,depression,1942.0,,1.0000001192092896,0
"At least two factors play a part in the onset of experimental neurosis, viz.,",anhedonia,depression,1942.0,,0.9999999403953552,0
"the monotonous and unsatisfying repetition of stimuli according to a fixed temporal pattern, and the tensions developed by the animal's self-imposed restraint within the Pavlov frame.",cognitive state,depression,1942.0,,0.9999999403953552,0
The intimacy which develops between animal and experimenter during prolonged conditioning must enter into the appraisal of the results of the experiment.,fugue,depression,1942.0,,1.0000001192092896,0
Because of the importance of the experimenter-animal relationship and because of the changes in the patterning of many physiological functions as a consequence of conditioning emphasis falls upon the case history of the individual animal.,depersonalization,depression,1942.0,,1.0,0
Many such considerations support the position that conditioned reflex study constitutes a separate branch of experimental medicine intimately related not only to essential physiology but to internal medicine and psychiatry.,derision,depression,1942.0,,1.0,0
An experiment with 20 schizophrenic patients on the effectiveness of sex hormone medication has been described.,hypnosis,depression,1942.0,,0.9999999403953552,0
Ten of the subjects were selected as showing much spontaneous sexual behavior and the other 10 as showing very little.,trauma,depression,1942.0,,1.0000001192092896,0
The investigation was distinctively characterized by the use of anterior pituitary preparations in combination with the androgenic hormones and by carefully controlled procedures of observation.,dissociation,depression,1942.0,,1.0000001192092896,0
"All subjects received injections, the control group being administered substances externally indistinguishable from the potent medication.",abulia,depression,1942.0,,1.0,0
None of the ward personnel or experimenters in direct contact with the patients had knowledge of the nature of the medication until after predictions on the basis of the observed results had been made.,enchantment,depression,1942.0,,1.0,0
A special technique--the photoscope test--was devised for measuring changes in sexual interest quantitatively as a supplement to the more usual psychiatric interviews.,abulia,depression,1942.0,,0.9999999403953552,0
The results of the experiment indicate that synthetic sex hormone medication has a discernible effect on schizophrenic patients and that this effect is predictable either on the basis of psychiatric interviews of a general kind or on the basis of the photoscope test.,forlornness,depression,1942.0,,1.0,0
The two methods agreed to an extent definitely in excess of the chance probabilities since 12 correct predictions were jointly made instead of the 5 that would be statistically expected.,nervousness,depression,1942.0,,1.0,0
"While showing the apparent effectiveness of synthetic sex hormones in altering the behavior of schizophrenic patients, the present investigation is construed as also demonstrating the desirability of controlled techniques in the observation of such effects.",depression,depression,1942.0,,1.0,0
"Anorexia nervosa is discussed as a psychosomatic entity in which fantasies of oral impregnation are dramatized through starvation, vomiting, and amenorrhea.",depersonalization,depression,1942.0,,1.0000001192092896,0
"Four cases are presented, two with premenstrual cyclic vomiting of hysterical conversion nature, and two with complete amenorrhea and a persistent phobia for food.",hypnosis,depression,1942.0,,1.0,0
"The vaginal smear technic of Papanicolaou and Shorr is used to investigate the endocrine ovarian status, and the percentage cornification in the smear is used as an estimate of estrogen activity.",mental illness,depression,1942.0,,1.0000001192092896,0
Smears done for a year on a case of cyclic vomiting showed that hysterical vomiting was associated with increased cornification; the pattern was interrupted by testosterone and precipitated by estrogen.,nervousness,depression,1942.0,,1.0,0
Menstruation occurred for the first time in two years following suggestion through control injections of sesame oil.,delusion,depression,1942.0,,1.0,0
"A case of persistent anorexia without vomiting showed atrophic smears, which improved with weight gain; estrogen induced menstruation, but may have increased conflict.",cognitive state,depression,1942.0,,1.0,0
"There is no evidence that physical therapy does more good than harm, and prolonged psychotherapy is favored in cases with good intelligence and cooperation.",hallucinosis,depression,1942.0,,1.0000001192092896,0
Long hospitalization in adolescents is recommended because of extreme resistance and neurotic parental attitudes.,agitation,depression,1942.0,,1.0000001192092896,0
"Electroencephalograms and behavior ratings of 13 behavior problem children were studied during a six-week interval involving control periods without medication and periods of medication including benzedrine, phenobarbital and dilantin.",disparagement,depression,1942.0,,1.0000001192092896,0
The results show that behavior improved strikingly under benzedrine medication.,delusion,depression,1942.0,,1.000000238418579,0
"Marked improvement of behavior also resulted from dilantin medication, but the drug was less effective than benzedrine.",anhedonia,depression,1942.0,,1.000000238418579,0
"Phenobarbital, following a period of improved behavior under benzedrine, caused an exacerbation of symptoms, although, when compared to the behavior ratings during an initial control period, it was found to improve slightly the behavior of some of the children and make it slightly worse in others.",delusion,depression,1942.0,,0.9999999403953552,0
"Although a number of statistically significant changes occurred in the electroencephalograms, they were not marked changes and were not in proportion to the changes in behavior produced by the various drugs.",irritation,depression,1942.0,,1.0000001192092896,0
"Also the EEG changes were not always consistent from one subject to another, from one head area to another, or from one drug to another when similar changes in behavior occurred.",anxiety,depression,1942.0,,1.0000001192092896,0
"Therefore it must be concluded that behavior, which in problem children presumably has some relationship to the amount of abnormality found in their EEGs, may be improved without modifying essentially the electro-cortical abnormalities.",morale,depression,1942.0,,1.0,0
In this paper there are presented 6 patients with chronic psychotic overactivity who were subjected to bilateral frontal lobotomy.,state of mind,depression,1942.0,,0.9999999403953552,0
"All the patients were psychotics (probably all schizophrenics) who had been ill from 8 to 28 years, and who had manifested persistent aggressiveness, combativeness, and destructiveness.",irritation,depression,1942.0,,0.9999999403953552,0
The pertinent literature has been cited and shown to be equivocal.,state of mind,depression,1942.0,,1.0,0
"In the present series 5 of the 6 patients improved, to some extent at least, with respect to the diminution of their overactivity.",mental illness,depression,1942.0,,1.0000001192092896,0
"On the present empirical basis, granted the paucity of cases, frontal lobotomy seems to exercise sufficient benefit for the patient to warrant further investigation with respect to its effects on psychotic activity disturbances.",ridicule,depression,1942.0,,1.0000001192092896,0
"It is apparent that the phenomenon of low blood sugar, with its attending symptoms, represents a disturbance that derives from a variety of possible factors, among which must be included the factor of the total individual and the possibility of personality disturbance.",annoyance,depression,1942.0,,1.0,0
The clinical syndrome of tension-depression and hypoglycemia is described.,fugue,depression,1942.0,,1.0000001192092896,0
The hypoglycemia seems secondary to the psychiatric disorder since it has been shown that it disappears with management of the psychiatric condition.,nervousness,depression,1942.0,,1.0,0
The usual standards of what constitutes normal blood sugar should be utilized with some latitude (10).,anhedonia,depression,1942.0,,1.0,0
There are wide variations in the blood sugar level outside the accepted range of normal which may produce little or no discomfort.,enchantment,depression,1942.0,,1.0000001192092896,0
"The glucose tolerance test should be interpreted in terms of the individual, not of established norms.",disparagement,depression,1942.0,,1.0,0
A symptom-producing sugar level for one individual may be normal for another.,sorrow,depression,1942.0,,1.0000001192092896,0
Fasting blood sugars are inadequate for the determination of hypoglycemia.,agitation,depression,1942.0,,1.0000001192092896,0
The relative degree of decline during the test (rather than arbitrary limits) may be more important in bringing about symptoms.,state of mind,depression,1942.0,,1.0000001192092896,0
Treatment of hypoglycemic symptomatology in a certain group of such patients might better be focused on the personality disturbance.,elation,depression,1942.0,,1.0,0
"Mescaline, cocaine, sodium amytal and benzedrine were given to 14 schizophrenic patients, and their influence upon personality functions and the electroencephalogram (EEG) was observed.",dissociation,depression,1942.0,,1.0000001192092896,0
Changes in the EEG were found only when definite psychological changes took place.,dissociation,depression,1942.0,,1.0000001192092896,0
The effects of the drugs could be classified into two types: Those specific for a given drug.,contempt,depression,1942.0,,1.0000001192092896,0
"Psychologically these were manifested in changes in attitude, anxiety, mood, etc.",state of mind,depression,1942.0,,0.9999999403953552,0
Correlated with the most extreme states of anxiety produced by mescaline was a 25 to 30 per cent increase in frequency of the 10-per-second (alpha) rhythm.,harassment,depression,1942.0,,1.0,0
With sodium amytal the decreased tension was accompanied by the appearance of a 15 to 20-persecond (beta) rhythm.,hypnosis,depression,1942.0,,1.0,0
Those characteristic of a given patient.,anhedonia,depression,1942.0,,0.9999998807907104,0
"Psychologically these took the form of elaborations within the content of the psychosis and the patient's reaction to the setting, regardless of which drug was used.",state of mind,depression,1942.0,,1.000000238418579,0
"Similarly, a change in per cent time alpha of the EEG was consistent in a given patient either in the direction of increase or decrease.",delusion,depression,1942.0,,1.0000001192092896,0
One hundred male cases of proven peptic ulcer have been studied from the point of view of electroencephalographic and personality data.,depersonalization,depression,1942.0,,1.000000238418579,0
The findings would seem to indicate the value of this type of study for the better understanding and evaluation of the underlying personality structure and the psychic factors in patients with this disease.,abulia,depression,1942.0,,1.0000001192092896,0
Some further implications of this study have been suggested for the investigation of diseases with a large psychic component.,anger,depression,1942.0,,1.0000001192092896,0
"Personality and behavior characteristics of 102 young male individuals with elevated blood pressure have been investigated, with suitable experimental and statistical controls.",forlornness,depression,1942.0,,1.0000001192092896,0
Corroborative evidence from 271 additional subjects has been presented.,abulia,depression,1942.0,,1.0000001192092896,0
"Individuals with elevated blood pressure were found to tend, as a group, toward less physical and social activity.",agitation,depression,1942.0,,1.0,0
"They tended to move and walk more slowly, and exhibited a definite tendency to avoid exercise and sports.",depression,depression,1942.0,,0.9999999403953552,0
They were somewhat less dominant and self-assertive; they had fewer friends and were somewhat more susceptible to anger.,exploitation,depression,1942.0,,1.0,0
The principal symptoms reported were blushing and palpitation after exercise.,delusion,depression,1942.0,,1.0,0
Previous observations in this laboratory revealed that the simple procedure of exposing animals to pure tones of threshold loudness led eventually to a temporary behavioural upset.,abulia,depression,1942.0,,1.0,0
"In the present studies the same procedure was found to precipitate a much more complex and enduring disturbance, which in one cat subject culminated in episodes of vomiting, in two others of uncontrolled micturition, in the conditioning cage.",anxiety,depression,1942.0,,1.0,0
"The derangements could be attributed, in Pavlovian terminology, to disturbances between the fundamental nervous processes of excitation and inhibition.",dissociation,depression,1942.0,,1.0,0
Neither the vomiting nor the excessive general bodily activity was influenced by bromide sedation.,irritation,depression,1942.0,,1.0000001192092896,0
"On the other hand, prolonged rest from training, and also training with loud (easily perceived) tone stimuli had a marked beneficial effect.",cognitive state,depression,1942.0,,1.0000001192092896,0
"The history is presented of an emotionally rigid, sensitive, and dependent person with considerable repressed aggression, who experienced recurrent episodes of confusion, dyskinetic movement and uninhibited emotional behavior.",morale,depression,1942.0,,1.0,0
"Initially diagnosed as hysterical fugue states, further observation and study determined that these phenomena were associated with hypoglycemia due to a benignislet cell adenoma of the pancreas.",anxiety,depression,1942.0,,1.0,0
"Following removal of the adenoma, these episodes were eliminated, although the essential nature of his personality structure remained unchanged.",anhedonia,depression,1942.0,,0.9999999403953552,0
Attention is drawn to the fact that diagnostic error occurs frequently in the study of the neurotic person; that the principal sources of error lie in methods directed toward exclusion of positive data related to physical disease or psychosis.,dolefulness,depression,1942.0,,1.000000238418579,0
The need for the establishment of positive evidences of neurotic personality structure is emphasized.,irritation,depression,1942.0,,1.0,0
"The relationship between the basic physiologic dysfunction (decreased cerebral metabolism) and the resultant intellectual, motor and emotional behavior is discussed.",delusion,depression,1942.0,,1.0,0
It is suggested that inhibition and repression may be the physiologic and psychologic expressions of a basic phenomenon.,trauma,depression,1942.0,,1.0000001192092896,0
"With loss or impairment of either, as in this patient, and possibly in all delirious patients, there is evidenced release of concrete intellectual activity, less integrated neurologic behavior and less repressed emotional expression.",misery,depression,1942.0,,1.0000001192092896,0
A further consideration was the relationship of this patient's behavior in particular to the problem of delirium in general.,anger,depression,1942.0,,1.0,0
"As in all deliria, the primary psychologic disturbance lay in the level of awareness.",forlornness,depression,1942.0,,1.0000001192092896,0
"This disturbance of consciousness, together with the varied neurologic symptomatology, is of a more or less impersonal nature.",sorrow,depression,1942.0,,0.9999998807907104,0
"The emotional behavior dependent for its expression on the degree of disturbance of consciousness is more individualized and specific, not to the noxious stimulus, but to the personality structure of the delirious patient.",love,depression,1942.0,,1.0000001192092896,0
The literature on the clinical syndrome of pseudocyesis is discussed to show the variety of physical and endocrine changes that may be present.,irritation,depression,1942.0,,1.0000001192092896,0
"This is compared with the similar picture of false-pregnancy in dogs, and the experimental work on lower animals is reviewed in an attempt to elucidate the endocrine mechanism involved.",trauma,depression,1942.0,,1.0,0
"False-pregnancy in rats and mice may be induced by infertile coitus, mechanical or electrical stimulation of the cervix, electrical stimulation of the head, and depressants applied to the nasal mucosa.",downheartedness,depression,1942.0,,1.000000238418579,0
A corpus luteum persists during the period of falsepregnancy.,abulia,depression,1942.0,,1.000000238418579,0
"Ovulation and false-pregnancy follow coitus in the rabbit, the mechanism apparently being that sexual excitement, but not specific genital stimulation, acts on the pituitary through the autonomic nervous system with resulting endocrine effect on the ovary causing a persistent corpus luteum.",joy,depression,1942.0,,1.0,0
Clinical evidence is given for the presence of persistent corpus lutea in some cases of human pseudocyesis.,anhedonia,depression,1942.0,,1.0000001192092896,0
The possibility of a previous undiagnosed abortion as a precipitating factor is discussed.,nervousness,depression,1942.0,,1.0,0
"Psychogenic influences on the pituitary are illustrated by two cases of psychogenic lactation, where low estrogen activity was apparently a factor.",elation,depression,1942.0,,1.0,0
"Five cases of pseudocyesis were gathered from the hospital records, portraying the difficulties in diagnosis and the problem of excluding previous abortion.",depersonalization,depression,1942.0,,1.0,0
A study was made of a seventeen-year-old girl with pseudocyesis; the psychological picture was one of conversion hysteria with a strong oedipus attachment and a great desire to rival the mother by having a baby.,elation,depression,1942.0,,1.0000001192092896,0
"Urinary hormone assays, vaginal and oral smears showed a suppression of ovarian activity, and there was one high gonadotropic assay.",joy,depression,1942.0,,1.0000001192092896,0
The literature suggests that there might be a correlation between this patient's naivete concerning the changes expected in pregnancy and the lack of any overt endocrine disturbances except amenorrhea.,anxiety,depression,1942.0,,1.0,0
The photoscope as an objective device for evaluating sexual interest has been described.,hallucinosis,depression,1942.0,,1.0000001192092896,0
The technique consists in observing quantitatively the amount of time which a subject spends in looking at each picture in an assorted sexual and nonsexual series and qualitatively the general behavior which he manifests in the process.,morale,depression,1942.0,,0.9999999403953552,0
"An experiment with 20 schizophrenic patients, 10 of them rated by ward personnel as high and 10 of them as low in spontaneous sexual behavior, has shown that the method yields results that are sufficiently consistent (or reliable) and valid to warrant its use, especially in connection with other similar measures, where, as, e.g., in sex hormone experimentation, an assessment of changes in sexual interest is desired.",depression,depression,1942.0,,1.0000001192092896,0
Two hundred fourteen- and fifteen-year-old boys were studied in order to see what relation exists between the electrical activity of the cortex and deviations from the norm for personality.,state of mind,depression,1942.0,,1.0000001192092896,0
"Personalities were classified as poor, average and good.",mental health,depression,1942.0,,1.0000001192092896,0
"As in clinical cases, there was no one-to-one relationship between the electrical activity of the cortex and the individual's behavior and no rigid relationship could be demonstrated between personality and the electrical activity of the cortex.",annoyance,depression,1942.0,,1.0000001192092896,0
"Nevertheless, if the electrical activity of the cortex falls within certain normal limits, the chances that the personality will be normal are increased; if it departs widely from the norm, the chances that the personality will be either poor or good are increased.",trauma,depression,1942.0,,1.0000001192092896,0
"The deviations from the norm encountered in the electroencephalograms of boys with poor and with good personalities are in many cases identical, but in general cortical activity which is unusually slow is likely to be associated with poor personality and cortical activity which is unusually fast with good personality.",dissociation,depression,1942.0,,1.0000001192092896,0
Two situations of antagonistic eye muscles were studied.,delusion,depression,1942.0,,1.0000001192092896,0
"One set involved the pupillary mechanism, the other the extrinsic eye muscles.",anxiety,depression,1942.0,,1.0000001192092896,0
"For the former, the stimulation represented repeated shifts from dark to light calling for repeated dilatation and constriction.",anxiety,depression,1942.0,,1.0000001192092896,0
"Up to a certain rate of repetition the pupil mechanism was able to follow the stimulus changes through the usual pattern of reciprocal innervation and movement, but beyond a certain point this shifted into over-lapped or simultaneous innervation and contraction, producing an uncomfortable and fatiguing result.",agitation,depression,1942.0,,1.0000001192092896,0
"For the extrinsic muscles, a contrasted black and white field stimulus situation and a simple but difficult task were set up to study reciprocal action also.",enchantment,depression,1942.0,,1.0000001192092896,0
The conflicts produced appeared to have many of the same characteristics as those demonstrated in the action of the pupillary muscles.,disregard,depression,1942.0,,1.0,0
The conflicts in both cases were taken to be basic examples in the cause of discomfort and fatigue.,dissociation,depression,1942.0,,1.0,0
We are coming to realize that the domain of psychiatry is coextensive with the domain of medicine.,morale,depression,1942.0,,1.0,0
Ultimately this must mean that a high degree of training in psychiatry will be as essential to the future physician as was a training in anatomy to our medical ancestors.,cognitive state,depression,1942.0,,0.9999999403953552,0
"In the meantime, however, while psychiatry struggles to perfect its methods, a type of partnership is necessary between psychiatry and all the rest of medicine which is unique.",morale,depression,1942.0,,1.0,0
"Psychiatry cannot play the rle of a specialty among other specialties, because it must aim constantly to coordinate its work closely with all of the others.",nervousness,depression,1942.0,,1.0000001192092896,0
"To achieve such a partnership an organization must be built up consisting of a series of psychiatric units, each of which is attached to one of the services in the hospital.",bipolar disorder,depression,1942.0,,1.0000001192092896,0
The details of such an organization are described in this paper.,sorrow,depression,1942.0,,1.0,0
"A case of interaction between two groups of active and one group of passive individuals, in which the efforts of the influencing active groups decrease with increasing total success in the past, is studied.",state of mind,depression,1943.0,,0.9999999403953552,0
"In that case the numbers of passive individuals, exhibiting respectively the two opposite behaviors, fluctuate periodically, with a positive damping.",disparagement,depression,1943.0,,1.000000238418579,0
"A general formula for the reliability of a weighted composite has been derived by which that reliability can be estimated from a knowledge of the weights whatever their source, reliabilities, dispersions, and intercorrelations of the components.",cognitive state,depression,1943.0,,1.0,0
The Spearman-Brown formula has been shown to be a special case of the general statement.,fear,depression,1943.0,,0.9999998807907104,0
The effect of the internal consistency or intercorrelation of the components has been investigated and the conditions defining the set of weights yielding maximum reliability shown to be that the weight of a component is proportional to the sum of its intercorrelations with the remaining components and inversely proportional to its error variance.,depression,depression,1943.0,,1.0,0
A matching method proposed by Dr. C. E. Stuart is presented in some detail and the essentials for a test of significance are derived.,abulia,depression,1943.0,,1.0000001192092896,0
This method differs from the older matching methods in that partial credit is allowed for a near miss.,agitation,depression,1943.0,,1.0000001192092896,0
A slight variation of the method permits the matching of one item withM sets ofn traits.,irritation,depression,1943.0,,1.0,0
"An outline for a course in test theory is presented, together with a list of assignments, problems, and a bibliography.",anger,depression,1943.0,,1.0,0
The course has been given in the Psychology Department of the University of Chicago.,anhedonia,depression,1943.0,,1.0,0
"The material is presented in outline form at the present time because of the increased need for training in test theory due to the increase in the use of psychological tests for classification of military personnel, and because much of the material in such a course must be selected from a wide array of articles in the literature.",state of mind,depression,1943.0,,1.0000001192092896,0
This material is presented in order that an organized body of material for instructional purposes may be readily available to those interested.,dolefulness,depression,1943.0,,0.9999999403953552,0
"By application of the technique presented earlier, the factors found by the Guilfords in two studies of personality factors are reanalyzed.",melancholy,depression,1943.0,,1.0000001192092896,0
"The rotation technique for the isolation of meaningful factors relates the factors of the two studies to each other through three common items, and to other factors and traits appearing in the literature of personality measurement.",anhedonia,depression,1943.0,,1.0,0
For each of four of the factors resulting from the analysis of the first battery there is close agreement with its counterpart from the analysis of the second battery with respect to loadings of the three common items.,derision,depression,1943.0,,1.0,0
"These factors are interpreted as perseverance, surgency, flexibility, and tension.",morale,depression,1943.0,,1.0000001192092896,0
Other factors appearing in only one or the other of the batteries are tentatively identified.,depression,depression,1943.0,,1.0,0
"Given a battery ofn tests that has already been resolved intor orthogonal common factors andn unique factors, procedures are outlined for computing the following types of linear multiple regressions directly from the factor loadings: the regression of any one test on then1 remaining tests; all then different regressions of ordern1 for then tests, computed simultaneously; the regression of any common factor on then tests; the regressions of all the common factors on then tests computed simultaneously; the regression of any unique factor on then tests; the regressions of all the unique factors on then tests, computed simultaneously.",dissociation,depression,1943.0,,1.0,0
Multiple and partial correlations are then determined by ordinary formulas from the regression coefficients.,delusion,depression,1943.0,,1.0,0
"A worksheet with explicit instructions is provided, with a completely worked out example.",anxiety,depression,1943.0,,1.0000001192092896,0
"Computing these regressions directly from the factor loadings is a labor-saving device, the efficiency of which increases as the number of tests increases.",hypnosis,depression,1943.0,,1.0000001192092896,0
The amount of labor depends essentially on the number of common factors.,enchantment,depression,1943.0,,1.0000001192092896,0
"This is in contrast to computations based on the original test intercorrelations, where the amount of labor increases more than proportionately as the number of tests increases.",exploitation,depression,1943.0,,1.000000238418579,0
The procedures evaluate formulas developed in a previous paper .,depersonalization,depression,1943.0,,1.0000001192092896,0
They are based essentially on a shortened way of computing the inverse of the test intercorrelation matrix by use of the factor loadings.,elation,depression,1943.0,,0.9235072135925293,0
Intercorrelation coefficients among Thurstone's seven primary mental abilities scores were obtained from scores of 170 freshmen engineering students on the experimental edition of thePrimary Mental Abilities Tests.,delusion,depression,1943.0,,1.0,0
"These correlation coefficients were factored to four factors, interpreted as a general factor, a reasoning factor, a verbal factor, and, tentatively, a specific memory factor.",mania,depression,1943.0,,1.0,0
The finding of a general factor for a college population corroborates the Thurstones' finding of a general factor for eighth-grade children.,enchantment,depression,1943.0,,1.0,0
It is shown that approaches other than the internal consistency method of estimating test reliability are either less satisfactory or lead to the same general results.,anhedonia,depression,1943.0,,1.0,0
"The commonly attendant assumption of a single factor throughout the test items is challenged, however.",trauma,depression,1943.0,,1.0000001192092896,0
The consideration of a test made up ofK sub-tests each composed of a different orthogonal factor disclosed that the assumption of a single factor produced an erroneous estimate of reliability with a ratio of (nK)/(n1) to the correct estimate.,exploitation,depression,1943.0,,1.0000001192092896,0
Special difficulties arising from this error in application of current techniques to short tests or to test batteries are discussed.,state of mind,depression,1943.0,,1.000000238418579,0
Application of this same multi-factor concept to item-analysis discloses similar difficulties in that field.,nervousness,depression,1943.0,,1.0,0
The item-test coefficient approaches 1/K as an upper limit rather than 1.00 and approaches 1/n as a lower limit rather than .00.,irritation,depression,1943.0,,1.0000001192092896,0
This latter finding accounts for an over-estimation error in the Kuder-Richardson formula .,state of mind,depression,1943.0,,1.0,0
A new method of isolating sub-tests based upon the item-test coefficient is proposed and tentatively outlined.,dolefulness,depression,1943.0,,1.0000001192092896,0
"Either this new method or a complete factor analysis is regarded as the only proper approach to the problem of test reliability, and the item-sub-est coefficient is similarly recommended as the proper approach for item analysis.",trauma,depression,1943.0,,1.0,0
Six motor tests and six nonverbal tests were administered four times to the same subjects.,irritation,depression,1943.0,,0.9999999403953552,0
